business_id,county,sector,business_age_months,employees,monthly_revenue_kes,monthly_expenses_kes,total_assets_kes,total_liabilities_kes,loan_amount_kes,mpesa_volume_kes,expense_ratio,debt_to_asset_ratio,age_risk_factor,mpesa_dependency,distress_label
MSME_04507,Kakamega,Food Services,42,2,69271.69,46390.28,2691179.66,2182187.41,0.0,55701.08,0.6696763183297776,0.8108661906034952,0.023255813953488372,0.8040842646647618,1
MSME_04508,Nyeri,Transport,101,1,32221.88,21341.64,344648.16,127117.98,0.0,24676.03,0.6623132382952733,0.3688329894667377,0.00980392156862745,0.7657921948627807,0
MSME_04509,Nairobi,Digital Commerce,37,5,215354.15,209740.11,300294.02,69533.08,17650.76,132017.4,0.9739266044949471,0.2315492278226925,0.02631578947368421,0.6130217921419572,0
MSME_04510,Nakuru,Agriculture,42,3,10904.29,12525.64,696623.13,480397.81,0.0,8683.09,1.1485838524239151,0.6896083401532473,0.023255813953488372,0.7962273355408246,0
MSME_04511,Machakos,Transport,101,10,75508.32,72971.79,432147.57,310301.92,0.0,69884.56,0.966394479515906,0.7180445373219677,0.00980392156862745,0.9255090629871914,1
MSME_04512,Meru,Retail,35,1,178284.9,132695.93,802276.76,709234.12,0.0,102242.73,0.7442872936109922,0.884025652163161,0.027777777777777776,0.573476253590441,1
MSME_04513,Kakamega,Services,87,15,284298.53,202368.89,1094269.69,231584.1,0.0,268012.17,0.7118157740183391,0.21163328426534025,0.011363636363636364,0.9427105630459536,0
MSME_04514,Kisumu,Services,6,1,454302.79,404000.75,1012628.64,675966.79,0.0,314533.45,0.8892744434291424,0.6675360500014595,0.14285714285714285,0.6923416817632096,1
MSME_04515,Meru,Manufacturing,68,2,788229.75,501134.1,38226.31,16583.87,35643.22,741096.06,0.6357708069623013,0.4338225734429129,0.014492753623188406,0.940201914223722,0
MSME_04516,Machakos,Agriculture,18,2,580559.88,475845.43,294567.14,244992.54,18549.81,455879.07,0.8196305441730762,0.8317007399374555,0.05263157894736842,0.7852390433196257,1
MSME_04517,Nakuru,Retail,73,5,161384.98,155967.16,1722375.13,734187.73,0.0,104230.18,0.9664232295766956,0.4262644594360467,0.013513513513513514,0.645844081375594,1
MSME_04518,Nairobi,Construction,113,2,410699.79,465000.16,5242754.71,2394724.16,98528.7,274552.72,1.1322115060942541,0.45676821360040065,0.008771929824561403,0.6684981540941277,1
MSME_04519,Kakamega,Agriculture,29,25,158913.15,132550.95,449348.07,90515.45,0.0,100234.42,0.8341041373597003,0.2014368250500663,0.03333333333333333,0.6307457202520984,0
MSME_04520,Eldoret,Transport,77,15,264581.77,187885.64,451977.22,161242.61,0.0,172150.04,0.7101204662722369,0.3567486282856727,0.01282051282051282,0.6506472057874365,0
MSME_04521,Nyeri,Digital Commerce,59,10,73178.25,76804.18,655413.14,275714.2,11692.5,57879.69,1.0495349433070167,0.42067172978599454,0.016666666666666666,0.7909303525247936,0
MSME_04522,Eldoret,Construction,47,1,211520.21,213489.41,5778100.83,658743.96,51208.12,107340.65,1.009304977028072,0.11400698350101593,0.020833333333333332,0.5074699128281273,0
MSME_04523,Eldoret,Retail,116,10,83013.11,89059.55,777982.58,350138.51,34739.04,77653.29,1.0728242463841389,0.4500589973891223,0.008547008547008548,0.9354227853554051,1
MSME_04524,Eldoret,Construction,17,5,112022.6,80442.9,49509.13,18271.58,0.0,94752.93,0.7180888669887415,0.36904730405676583,0.05555555555555555,0.8458300750913199,0
MSME_04525,Kisumu,Construction,109,1,212188.2,174558.26,6231743.37,4630632.69,0.0,195946.08,0.8226538391209355,0.7430716690325345,0.00909090909090909,0.923449826852639,0
MSME_04526,Thika,Construction,96,1,1078820.72,1229699.13,1672728.1,310609.03,56495.97,887755.5,1.13985388614534,0.18568997813214347,0.010309278350515464,0.8228936102621294,0
MSME_04527,Nakuru,Manufacturing,112,1,197752.28,135840.64,154562.65,109456.46,0.0,141682.62,0.6869197820637919,0.7081643064200412,0.008849557522123894,0.7164615423825081,1
MSME_04528,Kakamega,Manufacturing,22,1,131701.34,127657.84,394971.48,265108.5,35465.6,77094.98,0.9692905987851089,0.6712075231165473,0.043478260869565216,0.5853728946653491,1
MSME_04529,Mombasa,Retail,68,2,58001.48,42367.27,280772.32,82385.86,0.0,42477.08,0.730438939852227,0.29342481685937966,0.014492753623188406,0.7323321347638928,0
MSME_04530,Nakuru,Transport,69,50,326505.34,285720.73,567652.7,94580.78,19470.04,267820.25,0.8750847839585595,0.16661704134052152,0.014285714285714285,0.8202604886630991,0
MSME_04531,Thika,Digital Commerce,37,2,95276.65,99114.42,4344970.49,3360690.23,32141.84,84260.97,1.0402693601280049,0.7734665780281104,0.02631578947368421,0.8843728828324376,1
MSME_04532,Thika,Retail,105,2,193716.82,168286.13,77617.51,23249.86,131044.78,125113.75,0.868717859823118,0.2995401483486349,0.009433962264150943,0.645855657471264,0
MSME_04533,Meru,Transport,49,25,268858.97,280423.92,483066.63,104558.85,63906.21,196190.79,1.043011051440644,0.21644764315919907,0.02,0.7297136498229916,0
MSME_04534,Machakos,Agriculture,13,1,471705.02,393630.39,833492.79,322752.81,0.0,367454.15,0.8344824388715667,0.3872288118667327,0.07142857142857142,0.7789897402623779,1
MSME_04535,Eldoret,Services,34,10,309394.51,355693.58,671122.27,282345.34,0.0,236645.58,1.1496404068695114,0.420705632811689,0.02857142857142857,0.7648642994205054,1
MSME_04536,Kakamega,Services,109,2,39204.31,32920.08,280397.44,101187.13,57524.96,20526.11,0.8396842162451975,0.3608690904271793,0.00909090909090909,0.5235543348592321,0
MSME_04537,Kisumu,Digital Commerce,86,3,23927.93,16322.65,3041669.97,2680273.62,0.0,17168.94,0.6821303752403471,0.8811846009760878,0.011494252873563218,0.7174971885495924,1
MSME_04538,Nakuru,Transport,53,2,268732.49,220636.96,602868.31,485101.93,0.0,232202.09,0.8210251725603682,0.8046552079421657,0.018518518518518517,0.8640608582130943,1
MSME_04539,Eldoret,Retail,87,3,145219.9,146443.56,516768.64,412577.95,0.0,125039.67,1.0084193115453768,0.7983788482620612,0.011363636363636364,0.8610308158123245,1
MSME_04540,Nairobi,Retail,51,1,197100.61,210181.34,1105025.73,463021.33,0.0,143531.42,1.0663603407399869,0.41901369209412703,0.019230769230769232,0.7282102870696998,1
MSME_04541,Meru,Agriculture,3,5,743971.18,634649.68,521079.8,453493.52,33061.38,690822.16,0.8530556613017438,0.8702940503660853,0.25,0.9285591297244474,1
MSME_04542,Nakuru,Construction,42,1,71927.35,66673.94,375333.83,242920.65,19852.65,62706.52,0.926949387828304,0.647210518672088,0.023255813953488372,0.8717914424562776,0
MSME_04543,Machakos,Digital Commerce,98,15,484760.02,516118.92,240235.99,183923.65,135274.91,403221.98,1.0646873381032163,0.7655925509223205,0.010101010101010102,0.8317953865184952,1
MSME_04544,Eldoret,Retail,32,2,72644.78,76091.8,10100278.05,5057210.23,124811.12,53177.46,1.047435928143383,0.500700050460487,0.030303030303030304,0.7320103108535692,0
MSME_04545,Eldoret,Services,109,1,637473.98,613089.42,1889639.93,431771.07,50156.44,488180.35,0.9617466398445945,0.22849371176565275,0.00909090909090909,0.7658031535606307,0
MSME_04546,Mombasa,Food Services,51,3,282241.53,295863.89,461029.26,373207.06,16582.84,169473.57,1.0482611887017876,0.8095066471341816,0.019230769230769232,0.6004536949126695,1
MSME_04547,Machakos,Construction,113,1,29521.44,27063.81,3353852.72,1640508.19,0.0,21833.56,0.9167199594613454,0.48914124674465526,0.008771929824561403,0.7395581124053433,0
MSME_04548,Kakamega,Digital Commerce,85,5,87791.62,52899.41,1367062.54,1195966.36,0.0,64676.95,0.6025496220525143,0.8748432863625345,0.011627906976744186,0.7367014448367072,0
MSME_04549,Nyeri,Digital Commerce,46,25,904979.94,563528.05,763918.01,232146.13,0.0,535063.15,0.622696042637097,0.30388840565703423,0.02127659574468085,0.5912424520233542,0
MSME_04550,Mombasa,Retail,108,5,798261.74,909136.0,212168.65,189658.23,25171.21,740800.25,1.1388931919833813,0.8938989624576371,0.009174311926605505,0.9280155679068773,1
MSME_04551,Thika,Food Services,21,1,243828.74,165741.52,270127.76,75079.24,37572.89,148769.29,0.6797428402294158,0.27793871337505865,0.045454545454545456,0.6101359497820078,0
MSME_04552,Meru,Retail,44,3,189896.55,156186.88,2331842.55,919989.78,45452.3,103854.44,0.8224797002383655,0.39453323530217116,0.022222222222222223,0.546897208521121,0
MSME_04553,Machakos,Retail,11,3,169352.0,188589.74,1798906.77,1034754.95,0.0,120266.02,1.113589602782354,0.5752128971014451,0.08333333333333333,0.7101499235325032,1
MSME_04554,Kakamega,Agriculture,103,10,206287.82,145901.54,140425.74,91930.9,49385.35,166831.79,0.7072682853098874,0.6546538073873964,0.009615384615384616,0.808729188523159,0
MSME_04555,Kisumu,Construction,68,1,115751.34,123169.29,447222.56,302423.4,41514.25,68040.76,1.0640760264544111,0.6762242132324157,0.014492753623188406,0.5878132571661187,1
MSME_04556,Nyeri,Food Services,115,2,447315.42,469702.29,1649448.35,793387.84,0.0,260472.31,1.0500448206216082,0.48100163851651456,0.008620689655172414,0.5822999075240743,1
MSME_04557,Nakuru,Digital Commerce,1,2,237482.65,271319.49,2771443.27,447481.57,0.0,146683.92,1.1424765031192674,0.16146150757705838,0.5,0.6176590262108571,0
MSME_04558,Nakuru,Services,92,1,50748.87,38311.59,1352293.97,671871.74,6699.66,32287.59,0.7549101110997919,0.4968381565450916,0.010752688172043012,0.636210299651999,0
MSME_04559,Nyeri,Services,63,2,256527.66,198405.92,421850.53,155135.69,14962.0,156684.54,0.7734259400099779,0.3677495018211739,0.015625,0.610787660139027,0
MSME_04560,Nyeri,Agriculture,24,2,157154.42,172332.85,968209.37,606219.6,0.0,111864.78,1.0965759246483513,0.6261238453787682,0.04,0.7118098758541066,1
MSME_04561,Nairobi,Food Services,99,10,97493.22,71047.55,566407.49,139234.55,0.0,49547.85,0.728736021479017,0.24582002646182086,0.01,0.5082132048443487,0
MSME_04562,Nairobi,Food Services,13,15,889599.69,801836.7,1153595.57,478891.97,0.0,479834.52,0.9013445122215451,0.4151295023354655,0.07142857142857142,0.5393819107761709,0
MSME_04563,Thika,Services,111,3,147822.95,146202.77,4298229.63,3751904.54,28853.99,122429.04,0.9890330355804995,0.8728951196367051,0.008928571428571428,0.8282084195423001,1
MSME_04564,Mombasa,Digital Commerce,98,2,18829.13,14113.12,285306.63,48814.23,12789.41,12908.37,0.7494966843032947,0.17109332126869514,0.010101010101010102,0.6855167755081882,0
MSME_04565,Kisumu,Services,11,1,104679.87,116836.04,1021916.57,594619.86,86800.52,69313.02,1.1161164403773105,0.5818667546737649,0.08333333333333333,0.6621364533940156,1
MSME_04566,Mombasa,Digital Commerce,100,50,359866.52,347679.15,649475.32,112046.56,49125.82,181624.69,0.9661309528573182,0.1725183144475537,0.009900990099009901,0.5046987569203244,0
MSME_04567,Mombasa,Manufacturing,51,50,52760.87,33024.43,532119.46,120044.3,82358.74,33460.84,0.6259146993842333,0.22559609904870037,0.019230769230769232,0.6341860134980052,1
MSME_04568,Machakos,Food Services,17,15,347842.53,234673.93,616737.0,360142.04,24866.29,302460.86,0.6746537157094742,0.5839465705048172,0.05555555555555555,0.8695313665888796,0
MSME_04569,Machakos,Agriculture,99,5,49134.24,34636.19,3528241.9,1606043.07,0.0,32092.78,0.7049154537557973,0.4551962876478828,0.01,0.6531519943730814,0
MSME_04570,Thika,Agriculture,82,2,507206.58,372658.14,1462158.97,787810.08,8690.8,473559.54,0.7347251001256724,0.5387988292416458,0.012048192771084338,0.9336602185637682,0
MSME_04571,Kisumu,Transport,104,10,75164.41,75305.16,410454.74,329963.64,17826.55,50772.17,1.001859232857241,0.8038957866687405,0.009523809523809525,0.6754725345075613,1
MSME_04572,Eldoret,Construction,86,2,93733.29,60824.88,1590503.56,1198909.17,22524.14,66443.59,0.6489074595860277,0.7537917212887462,0.011494252873563218,0.7088504110928883,0
MSME_04573,Nyeri,Construction,24,2,87035.83,69004.36,373046.51,302311.36,95080.36,74925.6,0.7928179369584117,0.8103829992056507,0.04,0.8608493668714727,0
MSME_04574,Eldoret,Construction,19,5,242183.91,266707.65,85213.77,50532.1,0.0,228224.66,1.1012562673702504,0.5929969651974651,0.05,0.9423570609746083,1
MSME_04575,Nyeri,Services,37,1,842492.09,763438.72,45910.45,22574.84,11391.28,562126.36,0.9061661502766747,0.49170392135295227,0.02631578947368421,0.6672177691095366,1
MSME_04576,Kakamega,Retail,103,1,135243.67,100894.9,1330331.49,621741.15,36722.73,74921.1,0.7460175694909085,0.4673577129579088,0.009615384615384616,0.5539671175211562,1
MSME_04577,Nyeri,Manufacturing,85,2,131807.24,148465.17,518499.6,358722.31,0.0,96927.85,1.1263724483385866,0.6918455060611309,0.011627906976744186,0.7353701862645311,1
MSME_04578,Nakuru,Retail,8,2,75111.68,55160.05,2414331.49,1248305.72,11254.09,57557.51,0.7343640248224402,0.5170396890943549,0.1111111111111111,0.766282204282952,1
MSME_04579,Kakamega,Agriculture,28,15,26177.45,28737.73,1160715.17,214285.47,0.0,24390.98,1.0977628545616718,0.1846148744528992,0.034482758620689655,0.9317197924246852,0
MSME_04580,Kakamega,Manufacturing,5,1,82990.13,82921.52,997131.5,212938.65,0.0,56953.23,0.9991612356645825,0.21355100751404651,0.16666666666666666,0.6862568325072812,0
MSME_04581,Thika,Food Services,17,1,37835.28,38110.97,424609.8,163757.65,36564.3,20463.77,1.0072599631887702,0.38566529631370655,0.05555555555555555,0.5408504747295453,0
MSME_04582,Meru,Services,101,1,20184.78,20602.94,1364055.79,210417.47,17619.35,16004.93,1.020666033217443,0.15425858479103352,0.00980392156862745,0.7928814244482998,1
MSME_04583,Nakuru,Digital Commerce,36,1,123377.46,108401.06,4695555.58,1368214.35,0.0,62860.87,0.8786060386877903,0.2913849139477306,0.02702702702702703,0.5094963091612588,1
MSME_04584,Kakamega,Services,118,1,77451.31,81170.39,64658.84,40419.58,126263.57,53552.8,1.0480047657713503,0.6251110426502757,0.008403361344537815,0.6914293453610357,1
MSME_04585,Nairobi,Construction,19,3,527852.64,559474.29,609411.91,67001.34,0.0,361231.2,1.0599041999596708,0.10994407716108277,0.05,0.6843396968902213,1
MSME_04586,Machakos,Services,64,2,56635.87,45210.59,3664560.14,2137443.72,0.0,34812.29,0.7982536817447715,0.5832741325199994,0.015384615384615385,0.6146577309092116,0
MSME_04587,Nakuru,Agriculture,91,5,260502.41,213661.34,184502.38,132451.59,0.0,243293.38,0.8201863461211506,0.7178816453118636,0.010869565217391304,0.9339354905181472,0
MSME_04588,Machakos,Digital Commerce,117,50,255460.39,278149.41,856159.7,202159.0,0.0,174104.89,1.0888119335763418,0.2361227278944245,0.00847457627118644,0.6815311307904494,0
MSME_04589,Meru,Agriculture,98,3,507439.66,450911.44,321259.6,78636.27,0.0,458024.27,0.8885993487396142,0.24477408683168744,0.010101010101010102,0.9026164162722002,0
MSME_04590,Machakos,Agriculture,11,1,110832.38,119346.4,529062.11,65119.66,14377.07,81107.11,1.0768091706668153,0.12308486221993442,0.08333333333333333,0.7317931655607723,0
MSME_04591,Nairobi,Agriculture,54,1,498342.28,470795.52,86868.21,44299.32,51382.94,433179.68,0.9447213174019322,0.5099542173803583,0.01818181818181818,0.8692395330383506,1
MSME_04592,Meru,Manufacturing,45,15,233502.18,216330.96,2377781.81,1482951.29,11423.34,164181.89,0.926458303480064,0.6236697833642763,0.021739130434782608,0.7031248568006655,1
MSME_04593,Eldoret,Digital Commerce,47,2,416351.29,256905.2,873895.74,406822.64,19942.36,393948.15,0.6170380376675724,0.4655271285255052,0.020833333333333332,0.9461894637351461,1
MSME_04594,Machakos,Services,12,10,1460306.27,1099379.77,128888.56,53045.25,77023.82,1150740.44,0.7528414002896802,0.4115558312092927,0.07692307692307693,0.7880125393061967,0
MSME_04595,Thika,Retail,118,10,117803.89,103211.72,1205428.61,558752.63,1140862.94,67168.97,0.8761242423807705,0.4635298696536913,0.008403361344537815,0.5701713231089134,1
MSME_04596,Nyeri,Services,21,15,158072.57,145904.85,936215.6,678964.69,71578.33,79493.73,0.9230186298696234,0.7252218023051503,0.045454545454545456,0.5028907109518688,1
MSME_04597,Kisumu,Retail,118,25,92798.33,87855.8,319147.85,40471.6,150516.25,85189.35,0.9467288179774574,0.12681104757231618,0.008403361344537815,0.9179953131127132,0
MSME_04598,Meru,Construction,11,3,623004.88,619218.6,7739432.78,5626992.13,19761.61,504048.56,0.9939209562516488,0.7270547549022378,0.08333333333333333,0.8090590734071402,1
MSME_04599,Meru,Food Services,103,2,1802441.64,1732017.34,1355004.39,857817.63,0.0,987433.05,0.9609278551022296,0.6330732234209047,0.009615384615384616,0.5478304985061827,1
MSME_04600,Kakamega,Agriculture,92,25,277663.47,296188.4,3430663.97,1005669.1,0.0,231729.36,1.0667133609136237,0.2931411574124068,0.010752688172043012,0.8345661221977735,0
MSME_04601,Mombasa,Digital Commerce,5,2,26633.33,20308.15,601176.97,312486.85,0.0,16039.04,0.7624802275859764,0.519790919816972,0.16666666666666666,0.602194235785169,1
MSME_04602,Nakuru,Digital Commerce,81,1,55099.18,52502.0,103774.94,14469.6,43816.46,47614.16,0.9528462520449117,0.13943116294586202,0.012195121951219513,0.8641380118903423,0
MSME_04603,Nakuru,Construction,56,3,424891.83,266890.59,44876.91,18115.5,55518.3,329063.94,0.6281362526169246,0.4036618461064697,0.017543859649122806,0.7744633864497078,0
MSME_04604,Nairobi,Agriculture,20,3,42431.39,36665.16,216067.62,51690.72,100086.01,23576.87,0.8640842526192846,0.23923288814451632,0.047619047619047616,0.5556337976720143,0
MSME_04605,Nakuru,Construction,41,15,73091.5,54629.91,3676407.01,433228.94,0.0,38879.35,0.7474078735848412,0.11784027747235815,0.023809523809523808,0.5319198276156925,0
MSME_04606,Kisumu,Retail,46,3,70572.25,57127.38,395611.21,152576.01,222061.02,50088.87,0.8094763950930416,0.38567062932663276,0.02127659574468085,0.7097429975238494,0
MSME_04607,Mombasa,Digital Commerce,12,2,123358.44,98077.92,2544481.67,1732511.96,70291.68,113687.39,0.7950580839212629,0.680889667839632,0.07692307692307693,0.9215945694954516,0
MSME_04608,Thika,Construction,70,25,172251.37,109075.92,179919.81,150560.04,4122.27,129892.12,0.6332332031193533,0.8368128178169052,0.014084507042253521,0.7540803067034724,1
MSME_04609,Kisumu,Food Services,17,10,20142.12,17254.85,329357.82,207433.12,4131.65,16951.59,0.8566125803748377,0.629808911751627,0.05555555555555555,0.8415573158477933,1
MSME_04610,Kakamega,Construction,115,3,28927.88,33181.61,391527.5,165058.64,0.0,20575.33,1.1470063825492034,0.4215750322134915,0.008620689655172414,0.7112383887658285,1
MSME_04611,Meru,Transport,19,1,29626.57,22646.99,955689.64,859735.43,0.0,19933.83,0.7643890470936362,0.8995959508403264,0.05,0.6728135314506051,1
MSME_04612,Meru,Manufacturing,26,2,33388.69,33551.64,143972.24,46986.03,0.0,29047.94,1.0048502995984687,0.3263525221770379,0.037037037037037035,0.8699673462077664,0
MSME_04613,Machakos,Digital Commerce,48,3,135402.47,122036.02,281181.43,70212.45,0.0,95935.89,0.9012769022832281,0.24970425783716285,0.02040816326530612,0.7085186960127388,1
MSME_04614,Machakos,Services,108,1,161874.73,126080.0,551401.76,259680.35,0.0,91247.85,0.7788690744437106,0.4709449586360431,0.009174311926605505,0.5636907398039225,0
MSME_04615,Mombasa,Digital Commerce,108,1,367024.63,238303.18,145588.72,73366.4,0.0,228852.42,0.6492821223411563,0.5039256892588295,0.009174311926605505,0.6235325309570343,0
MSME_04616,Thika,Construction,52,5,232101.35,166816.31,88299.39,33894.49,33909.28,174684.71,0.718718746277235,0.38385436349714874,0.018867924528301886,0.7526193078182964,0
MSME_04617,Nakuru,Digital Commerce,96,2,74439.55,76674.18,754850.17,495483.1,0.0,50705.22,1.0300055547682008,0.6563983997004336,0.010309278350515464,0.6811505288448299,1
MSME_04618,Kakamega,Construction,70,2,167699.38,126354.96,148303.55,36644.55,9982.11,111499.43,0.7534566111299211,0.24708985664971173,0.014084507042253521,0.6648728524049855,0
